county,rep_unit,total,rep,dem,year,office
LAFAYETTE,VILLAGE OF BLANCHARDVILLE WARD 1,337,105,230,2012,president
LAFAYETTE,VILLAGE OF GRATIOT WARD 1,114,40,73,2012,president
LAFAYETTE,VILLAGE OF HAZEL GREEN WARD 3,7,3,4,2012,president
LAFAYETTE,VILLAGE OF SOUTH WAYNE WARD 1,193,83,103,2012,president
LAFAYETTE,CITY OF CUBA CITY WARD 5,120,41,78,2012,president
LAFAYETTE,CITY OF DARLINGTON WARDS 1 - 6,1041,381,647,2012,president
LAFAYETTE,CITY OF SHULLSBURG WARDS 1 - 3,568,159,400,2012,president
LANGLADE,TOWN OF ACKLEY WARD 1,285,162,119,2012,president
LANGLADE,TOWN OF AINSWORTH WARD 1,290,144,141,2012,president
LANGLADE,TOWN OF ANTIGO WARDS 1 - 2,822,507,313,2012,president
LANGLADE,TOWN OF ELCHO WARDS 1 - 2,795,421,370,2012,president
LANGLADE,TOWN OF EVERGREEN WARD 1,280,157,122,2012,president
LANGLADE,TOWN OF LANGLADE WARDS 1 - 2,280,151,127,2012,president
LANGLADE,TOWN OF NEVA WARD 1,533,310,220,2012,president
LANGLADE,TOWN OF NORWOOD WARD 1,524,331,190,2012,president
LANGLADE,TOWN OF PARRISH WARD 1,60,27,32,2012,president
LANGLADE,TOWN OF PECK WARD 1,187,115,68,2012,president
LANGLADE,TOWN OF POLAR WARDS 1 - 2,613,373,231,2012,president
LANGLADE,TOWN OF PRICE WARDS 1 - 2,125,68,54,2012,president
LANGLADE,TOWN OF ROLLING WARDS 1 - 2,800,476,319,2012,president
LANGLADE,TOWN OF SUMMIT WARD 1,98,55,35,2012,president
LANGLADE,TOWN OF UPHAM WARD 1,490,308,182,2012,president
LANGLADE,TOWN OF VILAS WARD 1,134,85,47,2012,president
LANGLADE,TOWN OF WOLF RIVER WARDS 1 - 2,462,262,194,2012,president
LANGLADE,VILLAGE OF WHITE LAKE WARD 1,174,77,95,2012,president
LANGLADE,CITY OF ANTIGO WARD 1,360,194,158,2012,president
LANGLADE,CITY OF ANTIGO WARD 2,393,183,201,2012,president
LANGLADE,CITY OF ANTIGO WARD 3,362,197,161,2012,president
LANGLADE,CITY OF ANTIGO WARD 4,370,161,200,2012,president
LANGLADE,CITY OF ANTIGO WARD 5,339,154,183,2012,president
LANGLADE,CITY OF ANTIGO WARD 6,392,216,164,2012,president
LANGLADE,CITY OF ANTIGO WARD 7,518,276,236,2012,president
LANGLADE,CITY OF ANTIGO WARD 8,373,182,184,2012,president
LANGLADE,CITY OF ANTIGO WARD 9,460,224,227,2012,president
LINCOLN,TOWN OF BIRCH WARD 1,243,126,116,2012,president
LINCOLN,TOWN OF BRADLEY WARDS 1-5,1543,745,783,2012,president
LINCOLN,TOWN OF CORNING WARDS 1-2,446,237,205,2012,president
LINCOLN,TOWN OF HARDING WARD 1,237,126,110,2012,president
LINCOLN,TOWN OF HARRISON WARD 1- 3,544,291,248,2012,president
LINCOLN,TOWN OF KING WARDS 1-2,596,300,290,2012,president
LINCOLN,TOWN OF MERRILL WARDS 1-7,1638,876,746,2012,president
LINCOLN,TOWN OF PINE RIVER WARDS 1-3,1113,620,479,2012,president
LINCOLN,TOWN OF ROCK FALLS WARDS 1-2,377,214,160,2012,president
LINCOLN,TOWN OF RUSSELL WARD 1,347,171,167,2012,president
LINCOLN,TOWN OF SCHLEY WARDS 1-2,474,260,211,2012,president
LINCOLN,TOWN OF SCOTT WARDS 1-2,809,457,339,2012,president
LINCOLN,TOWN OF SKANAWAN WARD 1,276,136,135,2012,president
LINCOLN,TOWN OF SOMO WARD 1,77,35,41,2012,president
LINCOLN,TOWN OF TOMAHAWK WARD 1,257,125,129,2012,president
LINCOLN,TOWN OF WILSON WARD 1,201,92,108,2012,president
LINCOLN,CITY OF MERRILL WARDS 1-2,565,254,305,2012,president
LINCOLN,CITY OF MERRILL WARDS 3-4,586,266,313,2012,president
LINCOLN,CITY OF MERRILL WARDS 5-7,486,194,282,2012,president
LINCOLN,CITY OF MERRILL WARDS 8-9,534,238,280,2012,president
LINCOLN,CITY OF MERRILL WARDS 10-12,547,228,309,2012,president
LINCOLN,CITY OF MERRILL WARDS 13-14,589,264,315,2012,president
LINCOLN,CITY OF MERRILL WARDS 15-17,589,257,322,2012,president
LINCOLN,CITY OF MERRILL WARDS 18-19,483,199,280,2012,president
LINCOLN,CITY OF TOMAHAWK WARD 1-2,496,192,293,2012,president
LINCOLN,CITY OF TOMAHAWK WARD 3-4,607,278,323,2012,president
LINCOLN,CITY OF TOMAHAWK WARD 5-6,556,274,274,2012,president
MANITOWOC,TOWN OF CATO WARD 1-2,946,557,377,2012,president
MANITOWOC,TOWN OF CENTERVILLE WARD 1,368,217,143,2012,president
MANITOWOC,TOWN OF COOPERSTOWN WARD 1 & 2,768,435,323,2012,president
MANITOWOC,TOWN OF EATON WARD 1,485,291,189,2012,president
MANITOWOC,TOWN OF FRANKLIN WARD 1 - 3,707,451,249,2012,president
MANITOWOC,TOWN OF GIBSON WARD 1 & 2,754,406,329,2012,president
MANITOWOC,TOWN OF KOSSUTH WARDS 1 - 3,1200,650,537,2012,president
MANITOWOC,TOWN OF LIBERTY WARDS 1-2,748,479,265,2012,president
MANITOWOC,TOWN OF MANITOWOC WARDS 1-2,604,321,271,2012,president
MANITOWOC,TOWN OF MANITOWOC RAPIDS WARDS 1 - 5,1527,982,531,2012,president
MANITOWOC,TOWN OF MAPLE GROVE WARD 1,444,311,130,2012,president
MANITOWOC,TOWN OF MEEME WARDS 1 - 4,504,271,222,2012,president
MANITOWOC,TOWN OF MEEME WARDS 2 - 3,359,228,127,2012,president
MANITOWOC,TOWN OF MISHICOT WARDS 1 & 2,693,393,290,2012,president
MANITOWOC,TOWN OF NEWTON WARDS 1 - 3,1350,843,484,2012,president
MANITOWOC,TOWN OF ROCKLAND WARD 1 & 2,527,338,183,2012,president
MANITOWOC,TOWN OF SCHLESWIG WARD 1 & 2,1210,703,495,2012,president
MANITOWOC,TOWN OF TWO CREEKS WARD 1,246,147,91,2012,president
MANITOWOC,TOWN OF TWO RIVERS WARD 1 & 2,1040,527,500,2012,president
MANITOWOC,VILLAGE OF CLEVELAND WARDS 1 - 2,774,394,368,2012,president
MANITOWOC,VILLAGE OF FRANCIS CREEK WARD 1,395,187,203,2012,president
MANITOWOC,VILLAGE OF KELLNERSVILLE WARD 1,171,84,85,2012,president
MANITOWOC,VILLAGE OF MARIBEL WARD 1,184,96,84,2012,president
MANITOWOC,VILLAGE OF MISHICOT WARDS 1 - 3,779,392,381,2012,president
MANITOWOC,VILLAGE OF REEDSVILLE WARDS 1-2,585,306,272,2012,president
MANITOWOC,VILLAGE OF ST. NAZIANZ WARD 1,362,188,162,2012,president
MANITOWOC,VILLAGE OF VALDERS WARD 1,505,281,219,2012,president
MANITOWOC,VILLAGE OF WHITELAW WARD 1,424,229,188,2012,president
MANITOWOC,CITY OF KIEL WARDS 1-6 & 8,1895,1041,829,2012,president
MANITOWOC,CITY OF MANITOWOC WARDS 1 & 2,1533,623,884,2012,president
MANITOWOC,"CITY OF MANITOWOC WARDS 3, 4,& 22",1616,730,863,2012,president
MANITOWOC,CITY OF MANITOWOC WARDS 5 & 6,1543,616,891,2012,president
MANITOWOC,CITY OF MANITOWOC WARDS 7 & 8,1011,339,647,2012,president
MANITOWOC,CITY OF MANITOWOC WARDS 9 & 10,1608,680,915,2012,president
MANITOWOC,CITY OF MANITOWOC WARDS 11 & 12,1891,909,952,2012,president
MANITOWOC,CITY OF MANITOWOC WARDS 13 & 14,1455,614,824,2012,president
MANITOWOC,CITY OF MANITOWOC WARDS 15 & 16,2069,1090,956,2012,president
MANITOWOC,"CITY OF MANITOWOC WARDS 17, 18 & 21",1488,675,800,2012,president
MANITOWOC,CITY OF MANITOWOC WARDS 19 & 20,2083,1162,889,2012,president
MANITOWOC,CITY OF TWO RIVERS WARDS 1 - 2,1250,525,703,2012,president
MANITOWOC,CITY OF TWO RIVERS WARDS 3 - 4,1888,869,1000,2012,president
MANITOWOC,CITY OF TWO RIVERS WARDS 5 - 6,1334,554,763,2012,president
MANITOWOC,CITY OF TWO RIVERS WARDS 7 - 8,1294,470,789,2012,president
MARATHON,TOWN OF BERGEN WARD 1,417,207,204,2012,president
MARATHON,TOWN OF BERLIN WARDS 1-2,557,392,164,2012,president
MARATHON,TOWN OF BERN WARD 1,220,118,99,2012,president
MARATHON,TOWN OF BEVENT WARDS 1 & 2,627,266,357,2012,president
MARATHON,TOWN OF BRIGHTON WARD 1,248,165,76,2012,president
MARATHON,TOWN OF CASSEL WARD 1,532,290,234,2012,president
MARATHON,TOWN OF CLEVELAND WARDS 1 & 2,728,443,281,2012,president
MARATHON,TOWN OF DAY WARDS 1 & 2,586,354,227,2012,president
MARATHON,TOWN OF EASTON WARDS 1 & 2,682,431,238,2012,president
MARATHON,TOWN OF EAU PLEINE WARD 1,395,262,129,2012,president
MARATHON,TOWN OF ELDERON WARD 1,336,197,136,2012,president
MARATHON,TOWN OF EMMET WARD 1 & 2,507,256,242,2012,president
MARATHON,TOWN OF FRANKFORT WARD 1,321,195,120,2012,president
MARATHON,TOWN OF FRANZEN WARD 1,285,171,108,2012,president
MARATHON,TOWN OF GREEN VALLEY WARD 1,325,199,122,2012,president
MARATHON,TOWN OF GUENTHER WARD 1,204,113,88,2012,president
MARATHON,TOWN OF HALSEY WARD 1,291,174,114,2012,president
MARATHON,TOWN OF HAMBURG WARD 1,437,262,171,2012,president
MARATHON,TOWN OF HARRISON WARD 1,189,118,67,2012,president
MARATHON,TOWN OF HEWITT WARD 1,344,202,140,2012,president
MARATHON,TOWN OF HOLTON WARD 1,384,245,131,2012,president
MARATHON,TOWN OF HULL WARD 1,301,214,85,2012,president
MARATHON,TOWN OF JOHNSON WARD 1,382,223,158,2012,president
MARATHON,TOWN OF KNOWLTON WARDS 1 - 3,1119,649,462,2012,president
MARATHON,TOWN OF MAINE WARD 1-4,1440,869,553,2012,president
MARATHON,TOWN OF MARATHON WARDS 1 & 2,645,426,212,2012,president
MARATHON,TOWN OF MCMILLAN WARDS 1-3,1179,691,472,2012,president
MARATHON,TOWN OF MOSINEE WARD 1 - 3,1222,692,519,2012,president
MARATHON,TOWN OF NORRIE WARD 1,523,273,243,2012,president
MARATHON,TOWN OF PLOVER WARD 1,337,181,150,2012,president
MARATHON,TOWN OF REID WARDS 1 & 2,665,338,322,2012,president
MARATHON,TOWN OF RIB FALLS WARD 1,568,372,193,2012,president
MARATHON,TOWN OF RIB MOUNTAIN WARDS 1-10,4450,2557,1845,2012,president
MARATHON,TOWN OF RIETBROCK WARD 1,478,282,191,2012,president
MARATHON,TOWN OF RINGLE WARDS 1 & 2,1037,586,442,2012,president
MARATHON,TOWN OF SPENCER WARDS 1 & 2,750,411,329,2012,president
MARATHON,TOWN OF STETTIN WARDS 1 & 2,1186,744,430,2012,president
MARATHON,TOWN OF STETTIN WARDS 3 & 4,336,198,131,2012,president
MARATHON,TOWN OF TEXAS WARDS 1 & 2,1001,550,436,2012,president
MARATHON,TOWN OF WAUSAU WARDS 1-3,1326,776,538,2012,president
MARATHON,TOWN OF WESTON WARD 1,338,211,124,2012,president
MARATHON,TOWN OF WIEN WARD 1,400,245,149,2012,president
MARATHON,VILLAGE OF ATHENS WARDS 1 & 2,525,299,222,2012,president
MARATHON,VILLAGE OF BIRNAMWOOD WARD 2,13,3,10,2012,president
MARATHON,VILLAGE OF BROKAW WARD 1,143,62,79,2012,president
MARATHON,VILLAGE OF DORCHESTER WARD 2,0,0,0,2012,president
MARATHON,VILLAGE OF DORCHESTER WARD 3,3,1,2,2012,president
MARATHON,VILLAGE OF EDGAR WARDS 1 - 2,779,432,342,2012,president
MARATHON,VILLAGE OF ELDERON WARD 1,79,45,33,2012,president
MARATHON,VILLAGE OF FENWOOD WARD 1,84,55,28,2012,president
MARATHON,VILLAGE OF HATLEY WARDS 1,279,168,105,2012,president
MARATHON,VILLAGE OF KRONENWETTER WARDS 1 - 5,2017,1060,931,2012,president
MARATHON,VILLAGE OF KRONENWETTER WARDS 6 - 10,1918,1030,870,2012,president
MARATHON,VILLAGE OF MARATHON CITY WARDS 1 - 3,850,496,346,2012,president
MARATHON,VILLAGE OF ROTHSCHILD WARD 1 & 2,934,390,534,2012,president
MARATHON,VILLAGE OF ROTHSCHILD WARD  3 & 4,1108,538,560,2012,president
MARATHON,VILLAGE OF ROTHSCHILD WARD 5 & 6,996,533,461,2012,president
MARATHON,VILLAGE OF SPENCER WARDS 1-3,895,501,382,2012,president
MARATHON,VILLAGE OF STRATFORD WARDS 1 & 2,766,484,274,2012,president
MARATHON,VILLAGE OF UNITY WARD 1,107,66,39,2012,president
MARATHON,"VILLAGE OF WESTON WARDS 1, 2, 4, 5",1913,1008,885,2012,president
MARATHON,"VILLAGE OF WESTON WARDS 3, 8",1440,676,744,2012,president
MARATHON,VILLAGE OF WESTON WARDS 6 - 7,1338,785,533,2012,president
MARATHON,VILLAGE OF WESTON WARD 9 - 13,2701,1325,1340,2012,president
MARATHON,CITY OF ABBOTSFORD WARD 1,141,77,61,2012,president
MARATHON,CITY OF ABBOTSFORD WARD 6,0,0,0,2012,president
MARATHON,CITY OF COLBY WARD I,226,109,110,2012,president
MARATHON,"CITY OF MARSHFIELD WARDS 12,20,21,24",359,188,170,2012,president
MARATHON,"CITY OF MOSINEE WARDS 1,2,6 & 7",1089,568,507,2012,president
MARATHON,CITY OF MOSINEE WARDS 3-5,1125,579,529,2012,president
MARATHON,CITY OF SCHOFIELD WARDS 1-4,1139,519,604,2012,president
MARATHON,CITY OF WAUSAU WARD 1,979,398,564,2012,president
MARATHON,CITY OF WAUSAU WARD 2,967,416,539,2012,president
MARATHON,CITY OF WAUSAU WARD 3,532,202,319,2012,president
MARATHON,CITY OF WAUSAU WARD 4,215,127,84,2012,president
MARATHON,CITY OF WAUSAU WARD 5,684,273,401,2012,president
MARATHON,CITY OF WAUSAU WARD 6,492,159,320,2012,president
MARATHON,CITY OF WAUSAU WARD 7,670,264,399,2012,president
MARATHON,CITY OF WAUSAU WARD 8,528,174,340,2012,president
MARATHON,CITY OF WAUSAU WARD 9,230,120,106,2012,president
MARATHON,CITY OF WAUSAU WARD 10,165,123,41,2012,president
MARATHON,CITY OF WAUSAU WARD 11,0,0,0,2012,president
MARATHON,CITY OF WAUSAU WARD 12,893,322,554,2012,president
MARATHON,CITY OF WAUSAU WARD 13,735,250,468,2012,president
MARATHON,CITY OF WAUSAU WARD 14,806,324,470,2012,president
MARATHON,CITY OF WAUSAU WARD 15,1209,644,552,2012,president
MARATHON,CITY OF WAUSAU WARD 16,944,544,388,2012,president
MARATHON,CITY OF WAUSAU WARD 17,841,393,441,2012,president
MARATHON,CITY OF WAUSAU WARD 18,893,357,527,2012,president
MARATHON,CITY OF WAUSAU WARD 19,779,335,428,2012,president
MARATHON,CITY OF WAUSAU WARD 20,799,286,502,2012,president
MARATHON,CITY OF WAUSAU WARD 21,744,273,454,2012,president
MARATHON,CITY OF WAUSAU WARD 22,784,303,466,2012,president
MARATHON,CITY OF WAUSAU WARD 23,915,342,555,2012,president
MARATHON,CITY OF WAUSAU WARD 24,953,478,464,2012,president
MARATHON,CITY OF WAUSAU WARD 25,1010,534,461,2012,president
MARATHON,CITY OF WAUSAU WARD 26,826,430,384,2012,president
MARATHON,CITY OF WAUSAU WARD 27,2,1,1,2012,president
MARATHON,CITY OF WAUSAU WARD 28,2,0,2,2012,president
MARATHON,CITY OF WAUSAU WARD 29,0,0,0,2012,president
MARATHON,CITY OF WAUSAU WARD 30,0,0,0,2012,president
MARATHON,CITY OF WAUSAU WARD 31,0,0,0,2012,president
MARATHON,CITY OF WAUSAU WARD 32,0,0,0,2012,president
MARINETTE,TOWN OF AMBERG WARD 1,428,247,177,2012,president
MARINETTE,TOWN OF ATHELSTANE WARDS 1 & 2,336,173,158,2012,president
MARINETTE,TOWN OF BEAVER WARDS 1 & 2,609,385,217,2012,president
MARINETTE,TOWN OF BEECHER WARD 1,388,220,166,2012,president
MARINETTE,TOWN OF DUNBAR WARDS 1 & 2,566,451,100,2012,president
MARINETTE,TOWN OF GOODMAN WARD 1,323,152,167,2012,president
MARINETTE,"TOWN OF GROVER WARDS 1, 2, & 3",855,491,352,2012,president
MARINETTE,TOWN OF LAKE WARDS 1 & 2,591,314,269,2012,president
MARINETTE,TOWN OF MIDDLE INLET WARDS 1 & 2,456,225,224,2012,president
MARINETTE,TOWN OF NIAGARA WARD 1,511,309,192,2012,president
MARINETTE,TOWN OF PEMBINE WARDS 1 & 2,472,258,210,2012,president
MARINETTE,"TOWN OF PESHTIGO WARDS 1, 2, 3, 4, 5, 6",2241,1154,1055,2012,president
MARINETTE,"TOWN OF PORTERFIELD WARDS 1,  2, & 3",1008,510,485,2012,president
MARINETTE,"TOWN OF POUND WARDS 1, 2, & 3",698,430,257,2012,president
MARINETTE,TOWN OF SILVER CLIFF WARDS 1 & 2,331,196,130,2012,president
MARINETTE,"TOWN OF STEPHENSON WARDS 1, 2, & 3",1082,537,541,2012,president
MARINETTE,TOWN OF STEPHENSON WARDS 4 & 5,705,384,317,2012,president
MARINETTE,TOWN OF WAGNER WARD 1,365,204,155,2012,president
MARINETTE,TOWN OF WAUSAUKEE WARDS 1 & 2,611,339,266,2012,president
MARINETTE,VILLAGE OF COLEMAN WARD 1,348,192,152,2012,president
MARINETTE,VILLAGE OF CRIVITZ WARD 1,486,242,237,2012,president
MARINETTE,VILLAGE OF POUND WARD 1,164,107,51,2012,president
MARINETTE,VILLAGE OF WAUSAUKEE WARD 1,200,88,109,2012,president
MARINETTE,"CITY OF MARINETTE WARDS 1, 3, & 5",1691,708,964,2012,president
MARINETTE,"CITY OF MARINETTE WARDS 2, 4, & 6",1742,657,1048,2012,president
MARINETTE,CITY OF MARINETTE WARDS 7 & 8,1336,559,762,2012,president
MARINETTE,"CITY OF NIAGARA WARDS 1, 2, & 3",746,369,368,2012,president
MARINETTE,"CITY OF PESHTIGO WARDS 1, 2, 3, 4, 5, 6, & 7",1488,718,753,2012,president
MARQUETTE,TOWN OF BUFFALO WARD 1 & 2,582,260,321,2012,president
MARQUETTE,TOWN OF CRYSTAL LAKE WARD 1,305,144,157,2012,president
MARQUETTE,TOWN OF DOUGLAS WARD 1,520,238,270,2012,president
MARQUETTE,TOWN OF HARRIS WARD 1,486,239,239,2012,president
MARQUETTE,TOWN OF MECAN WARD 1,379,199,176,2012,president
MARQUETTE,"TOWN OF MONTELLO WARDS 1,2,3,4",631,341,285,2012,president
MARQUETTE,TOWN OF MOUNDVILLE WARD 1&2,259,129,130,2012,president
MARQUETTE,TOWN OF NESHKORO WARDS 1&2,342,197,145,2012,president
MARQUETTE,TOWN OF NEWTON WARD 1&2,251,128,118,2012,president
MARQUETTE,TOWN OF OXFORD WARDS 1&2,505,273,221,2012,president
MARQUETTE,"TOWN OF PACKWAUKEE WARDS 1,2,3",706,321,377,2012,president
MARQUETTE,TOWN OF SHIELDS WARD 1,333,196,133,2012,president
MARQUETTE,TOWN OF SPRINGFIELD WARD 1,436,232,197,2012,president
MARQUETTE,TOWN OF WESTFIELD WARDS 1&2,451,250,195,2012,president
MARQUETTE,VILLAGE OF ENDEAVOR WARD 1,218,95,119,2012,president
MARQUETTE,VILLAGE OF NESHKORO WARD 1,215,100,114,2012,president
MARQUETTE,VILLAGE OF OXFORD WARD 1,257,112,139,2012,president
MARQUETTE,VILLAGE OF WESTFIELD WARD 1&2,541,234,300,2012,president
MARQUETTE,"CITY OF MONTELLO WARDS 1,2,3,4",688,304,378,2012,president
MENOMINEE,"TOWN OF MENOMINEE WARDS 1, 3, 4, 5",1076,176,893,2012,president
MENOMINEE,TOWN OF MENOMINEE WARD 2,301,3,298,2012,president
MILWAUKEE,VILLAGE OF BAYSIDE WARDS 1 & 3,1009,425,573,2012,president
MILWAUKEE,VILLAGE OF BAYSIDE WARDS 1S & 3S,52,22,29,2012,president
MILWAUKEE,VILLAGE OF BAYSIDE WARDS 2 & 4,1132,497,627,2012,president
MILWAUKEE,VILLAGE OF BAYSIDE WARD 5,650,314,333,2012,president
MILWAUKEE,VILLAGE OF BROWN DEER WARDS 1 - 2,2502,750,1723,2012,president
MILWAUKEE,VILLAGE OF BROWN DEER WARDS 3 - 4,2456,989,1436,2012,president
MILWAUKEE,VILLAGE OF BROWN DEER WARDS 5 - 6,2408,882,1496,2012,president
MILWAUKEE,VILLAGE OF FOX POINT WARDS 1-4,2096,1084,998,2012,president
MILWAUKEE,VILLAGE OF FOX POINT WARDS 5-9,2514,1064,1428,2012,president
MILWAUKEE,VILLAGE OF GREENDALE WARDS 1-2,1685,1079,599,2012,president
MILWAUKEE,VILLAGE OF GREENDALE WARDS 3-4,2030,1001,1002,2012,president
MILWAUKEE,VILLAGE OF GREENDALE WARDS 5-6,1704,938,745,2012,president
MILWAUKEE,VILLAGE OF GREENDALE WARDS 7-8,1771,941,813,2012,president
MILWAUKEE,VILLAGE OF GREENDALE WARDS 9-10,1920,1070,837,2012,president
MILWAUKEE,VILLAGE OF HALES CORNERS WARDS 1-3,1655,1011,623,2012,president
MILWAUKEE,VILLAGE OF HALES CORNERS WARDS 4-6,1637,983,631,2012,president
MILWAUKEE,VILLAGE OF HALES CORNERS WARDS 7-9,1426,805,608,2012,president
MILWAUKEE,VILLAGE OF RIVER HILLS WARDS 1-3,1181,678,493,2012,president
MILWAUKEE,VILLAGE OF SHOREWOOD WARDS 1 - 4,3401,933,2418,2012,president
MILWAUKEE,VILLAGE OF SHOREWOOD WARDS 5 - 8,2797,768,1999,2012,president
MILWAUKEE,VILLAGE OF SHOREWOOD WARDS 9 - 12,2626,679,1903,2012,president
MILWAUKEE,"VILLAGE OF WEST MILWAUKEE WARDS - 1, 2 & 5",828,276,540,2012,president
MILWAUKEE,"VILLAGE OF WEST MILWAUKEE WARDS - 3, 4 & 6",918,341,564,2012,president
MILWAUKEE,VILLAGE OF WHITEFISH BAY WARDS 1 - 2,1523,869,645,2012,president
MILWAUKEE,VILLAGE OF WHITEFISH BAY WARDS 3 - 4,1301,657,636,2012,president
MILWAUKEE,VILLAGE OF WHITEFISH BAY WARDS 5 - 6,1511,753,747,2012,president
MILWAUKEE,VILLAGE OF WHITEFISH BAY WARD 7,792,323,456,2012,president
MILWAUKEE,VILLAGE OF WHITEFISH BAY WARDS 8 - 10,1753,787,951,2012,president
MILWAUKEE,VILLAGE OF WHITEFISH BAY WARDS 9 - 11,1475,589,865,2012,president
MILWAUKEE,VILLAGE OF WHITEFISH BAY WARD 12,948,423,518,2012,president
MILWAUKEE,CITY OF CUDAHY WARDS 1-2-3,2125,865,1224,2012,president
MILWAUKEE,CITY OF CUDAHY WARDS 4-5-6,1807,709,1073,2012,president
MILWAUKEE,CITY OF CUDAHY WARDS 7-8-9,1649,647,980,2012,president
MILWAUKEE,CITY OF CUDAHY WARD 10,812,376,429,2012,president
MILWAUKEE,CITY OF CUDAHY WARDS 11-12,1211,511,679,2012,president
MILWAUKEE,CITY OF CUDAHY WARDS 13-14,1398,590,793,2012,president
MILWAUKEE,CITY OF CUDAHY WARD 15,936,487,443,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 1,3,1,2,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 2,1312,834,465,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 3,1446,818,623,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 4,766,463,301,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 5,665,410,254,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 6,839,558,278,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 7,1372,829,537,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 8,871,352,510,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 9,923,474,442,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 10,406,228,177,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 11,1075,600,468,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 12,750,458,288,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 13,1029,656,364,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 14,922,562,351,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 15B,378,218,156,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 15A,490,284,202,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 16,1138,693,429,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 17,689,381,306,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 18,438,287,146,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 19,1241,776,457,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 20,614,340,272,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 21,321,134,182,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 22A,671,384,280,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 22B,659,392,259,2012,president
MILWAUKEE,CITY OF FRANKLIN WARD 23,1134,717,414,2012,president
MILWAUKEE,CITY OF GLENDALE WARDS 1 & 7,1311,481,815,2012,president
MILWAUKEE,CITY OF GLENDALE WARDS 2 & 8E,927,313,603,2012,president
MILWAUKEE,CITY OF GLENDALE WARDS 3 & 9,1495,642,841,2012,president
MILWAUKEE,CITY OF GLENDALE WARDS 4 & 10,1597,615,968,2012,president
MILWAUKEE,CITY OF GLENDALE WARDS 5 & 11,1261,478,773,2012,president
MILWAUKEE,CITY OF GLENDALE WARDS 6 & 12,1207,402,784,2012,president
MILWAUKEE,CITY OF GLENDALE WARD 8,547,216,325,2012,president
MILWAUKEE,CITY OF GLENDALE WARD 11 E,322,71,247,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 1,1078,510,554,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 2,920,481,433,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 3,911,371,533,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 4,896,369,513,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 5,967,476,481,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 6,908,527,367,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 7,1139,638,491,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 8,1133,525,596,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 9,1139,630,496,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 10,1056,598,448,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 11,1201,750,443,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 12,1030,620,394,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 13,644,312,329,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 14,939,425,497,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 15,860,428,422,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 16,441,228,208,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 17,776,378,391,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 18,888,453,432,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 19,1289,648,633,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 20,1318,690,615,2012,president
MILWAUKEE,CITY OF GREENFIELD WARD 21,845,365,474,2012,president
MILWAUKEE,CITY OF MILWAUKEE WARD 001,1489,297,1185,2012,president
MILWAUKEE,CITY OF MILWAUKEE WARD 002,523,23,500,2012,president
MILWAUKEE,CITY OF MILWAUKEE WARD 003,1138,229,909,2012,president
MILWAUKEE,CITY OF MILWAUKEE WARD 004,1868,275,1576,2012,president
MILWAUKEE,CITY OF MILWAUKEE WARD 005,917,125,789,2012,president
