block_2000,ward_2002,pop_2000
550790914002002,Wauwatosa - C 11,28
550790913001000,Wauwatosa - C 11,30
550790914001014,Wauwatosa - C 11,89
550790907003004,Wauwatosa - C 17,73
550790907003010,Wauwatosa - C 17,63
550790907002014,Wauwatosa - C 5,0
550790907002012,Wauwatosa - C 17,35
550790907001002,Wauwatosa - C 17,48
550790907001001,Wauwatosa - C 16,59
550790904001007,Wauwatosa - C 20,95
550790904003007,Wauwatosa - C 20,24
550790904001012,Wauwatosa - C 20,63
550790904003010,Wauwatosa - C 20,25
550790904003022,Wauwatosa - C 20,30
550790904003011,Wauwatosa - C 20,31
550790904003027,Wauwatosa - C 20,26
550790906004013,Wauwatosa - C 21,103
550790908001000,Wauwatosa - C 16,33
550790908002004,Wauwatosa - C 16,61
550791201003000,Greenfield - C 9,734
550791201002021,Greenfield - C 11,291
550791202012007,Greenfield - C 6,31
550791202012008,Greenfield - C 6,89
550791202032010,Greenfield - C 5,0
550791205011009,Greenfield - C 20,21
550791201002010,Greenfield - C 10,56
550791202033008,Greenfield - C 5,42
550791205011004,Greenfield - C 17,238
550791205012011,Greenfield - C 20,40
550791205023008,Greenfield - C 19,13
550791205012006,Greenfield - C 20,29
550791205013019,Greenfield - C 20,305
550791201002000,Greenfield - C 10,313
550791204001012,Greenfield - C 4,81
550791202021007,Greenfield - C 13,197
550791204003003,Greenfield - C 16,19
550791201001003,Greenfield - C 10,37
550790041001009,Milwaukee - C 115,1
550790041002008,Milwaukee - C 115,66
550790039003006,Milwaukee - C 170,51
550790039002003,Milwaukee - C 170,102
550790050004012,Milwaukee - C 120,75
550790163004007,Milwaukee - C 133,276
550790170001005,Milwaukee - C 134,122
550790170002006,Milwaukee - C 137,92
550790169002009,Milwaukee - C 134,132
550790163003000,Milwaukee - C 207,117
550790169002002,Milwaukee - C 212,204
550790169003003,Milwaukee - C 136,23
550790117001007,Milwaukee - C 314,0
550790117001009,Milwaukee - C 314,7
550790102002007,Milwaukee - C 297,15
550790140001011,Milwaukee - C 314,26
550790116001008,Milwaukee - C 314,40
550790140001000,Milwaukee - C 314,0
550790141001005,Milwaukee - C 313,0
550790012001015,Milwaukee - C 159,12
550790019001003,Milwaukee - C 159,63
550790019001006,Milwaukee - C 159,62
550790019002004,Milwaukee - C 8,144
550790019001002,Milwaukee - C 159,58
550790029002004,Milwaukee - C 9,172
550790029002006,Milwaukee - C 9,130
550790029001001,Milwaukee - C 9,153
550790019001009,Milwaukee - C 159,53
550790217003000,Milwaukee - C 232,126
550790003012010,Milwaukee - C 273,23
550790195002016,Milwaukee - C 194,168
550790002023008,Milwaukee - C 266,45
550790216001008,Milwaukee - C 229,39
550790217005019,Milwaukee - C 233,0
550790217005005,Milwaukee - C 233,0
550790179001003,Milwaukee - C 235,0
550790055003009,Milwaukee - C 91,14
550790055003008,Milwaukee - C 91,20
550790199003011,Milwaukee - C 199,12
550790191003005,Milwaukee - C 200,18
550790193003012,Milwaukee - C 187,0
550790192004005,Milwaukee - C 187,0
550790196002011,Milwaukee - C 190,88
550790196001010,Milwaukee - C 190,76
550790180021006,Milwaukee - C 57,216
550790179001007,Milwaukee - C 236,99
550790179001008,Milwaukee - C 57,20
550790179004002,Milwaukee - C 235,47
550790179002004,Milwaukee - C 236,99
550790179004005,Milwaukee - C 235,25
550790184002000,Milwaukee - C 241,110
550790179002006,Milwaukee - C 236,73
550790179003007,Milwaukee - C 236,113
550790184001002,Milwaukee - C 240,45
550790904003018,Wauwatosa - C 20,36
550790904003017,Wauwatosa - C 20,27
550790906004015,Wauwatosa - C 21,114
550790906003006,Wauwatosa - C 9,34
550790906003008,Wauwatosa - C 9,65
550790906004024,Wauwatosa - C 9,42
550790906001014,Wauwatosa - C 21,0
550790912004003,Wauwatosa - C 6,156
550790906004006,Wauwatosa - C 21,70
550790910002004,Wauwatosa - C 15,100
550791008001000,West Allis - C 17,0
550791008003002,West Allis - C 17,0
550791008003008,West Allis - C 17,0
550791008003000,West Allis - C 17,0
550791008002010,West Allis - C 18,54
550791008001014,West Allis - C 17,52
550791008001011,West Allis - C 17,76
550791008001024,West Allis - C 18,76
550791008002003,West Allis - C 18,55
550791009002006,West Allis - C 28,4
550791010001001,West Allis - C 30,275
550791009001013,West Allis - C 29,532
550791010002018,West Allis - C 30,61
550791010002019,West Allis - C 30,24
550791401002023,Greendale - V 1,45
550791401001009,Greendale - V 2,46
550791401002037,Greendale - V 1,11
550791402013000,Greendale - V 3,366
550791402011012,Greendale - V 9,3
550791201002026,Greenfield - C 11,69
550791205021003,Greenfield - C 17,947
550791205023029,Greenfield - C 19,169
550791205012002,Greenfield - C 20,47
550791205022004,Greenfield - C 18,54
550791205023007,Greenfield - C 19,25
550791205012008,Greenfield - C 20,24
550791205012007,Greenfield - C 20,40
550791205013020,Greenfield - C 20,63
550791205013015,Greenfield - C 21,56
550790121001007,Milwaukee - C 67,99
550790121001010,Milwaukee - C 67,130
550790137001000,Milwaukee - C 67,112
550790119001007,Milwaukee - C 309,84
550790118001004,Milwaukee - C 314,89
550790118001010,Milwaukee - C 314,66
550790138001005,Milwaukee - C 310,84
550790019004003,Milwaukee - C 159,158
550790030001003,Milwaukee - C 10,101
550790030001007,Milwaukee - C 10,86
550790030002008,Milwaukee - C 10,42
550790007002002,Milwaukee - C 148,36
550790008002009,Milwaukee - C 152,381
550790008002010,Milwaukee - C 152,51
550790008002013,Milwaukee - C 152,166
550790011001004,Milwaukee - C 151,39
550790009001015,Milwaukee - C 147,58
550790009002004,Milwaukee - C 150,104
550790009002014,Milwaukee - C 150,115
550790008002016,Milwaukee - C 150,101
550790008002001,Milwaukee - C 150,14
550790011001002,Milwaukee - C 156,0
550790011001024,Milwaukee - C 159,0
550790186002005,Milwaukee - C 141,0
550790186003000,Milwaukee - C 142,0
550790204001002,Milwaukee - C 244,111
550790204002001,Milwaukee - C 244,82
550790203002011,Milwaukee - C 218,115
550790203002007,Milwaukee - C 248,91
550790203002009,Milwaukee - C 218,160
550790205001005,Milwaukee - C 244,136
550790212002003,Milwaukee - C 223,55
550790185002006,Milwaukee - C 217,58
550790206001014,Milwaukee - C 249,30
550790183001011,Milwaukee - C 252,7
550790072001000,Milwaukee - C 41,547
550790194002009,Milwaukee - C 192,200
550790194001012,Milwaukee - C 192,128
550790194001002,Milwaukee - C 192,98
550790205003006,Milwaukee - C 244,87
550790205002003,Milwaukee - C 243,132
550790205003005,Milwaukee - C 243,121
550790205002004,Milwaukee - C 243,94
550790177001007,Milwaukee - C 235,39
550790177001005,Milwaukee - C 235,134
550790186002007,Milwaukee - C 142,70
550790910005000,Wauwatosa - C 14,77
550790910005007,Wauwatosa - C 13,77
550790910004003,Wauwatosa - C 14,85
550790910004004,Wauwatosa - C 14,89
550790909002003,Wauwatosa - C 2,88
550790909002002,Wauwatosa - C 2,97
550790909002005,Wauwatosa - C 2,97
550790910002010,Wauwatosa - C 15,73
550790909002008,Wauwatosa - C 2,94
550790910001001,Wauwatosa - C 15,86
550790910001003,Wauwatosa - C 15,39
550790910001009,Wauwatosa - C 15,102
550790910001005,Wauwatosa - C 15,66
550790909001006,Wauwatosa - C 2,114
550790909001001,Wauwatosa - C 2,105
550790910001006,Wauwatosa - C 15,74
550790909001009,Wauwatosa - C 3,94
550790914002000,Wauwatosa - C 11,321
550790901003003,Wauwatosa - C 23,52
550790901002031,Wauwatosa - C 23,65
550790901002008,Wauwatosa - C 23,42
550790901003024,Wauwatosa - C 22,43
550790902002000,Wauwatosa - C 22,0
550790903001022,Wauwatosa - C 18,143
550790903002009,Wauwatosa - C 18,42
550790903002019,Wauwatosa - C 19,35
550791502004018,Franklin - C 15,71
550791504001007,Franklin - C 14,0
550791503021009,Franklin - C 24,85
550791504001036,Franklin - C 14,0
550791504001019,Franklin - C 14,59
550791504001010,Franklin - C 14,16
550791502003007,Franklin - C 17,76
550791502001005,Franklin - C 1,1884
550791502004004,Franklin - C 16,72
550791503023003,Franklin - C 4,280
550791501003034,Franklin - C 20,24
550790601004029,Glendale - C 4,0
550790601003020,Glendale - C 12,546
550790601004005,Glendale - C 4,63
550790601004011,Glendale - C 4,64
550790601004013,Glendale - C 4,151
550790057002000,Milwaukee - C 92,58
550790057002021,Milwaukee - C 92,29
550790058002011,Milwaukee - C 37,14
550790022003005,Glendale - C 6,2
550790023005003,Milwaukee - C 3,231
550790022002010,Milwaukee - C 1,0
550790023005000,Milwaukee - C 3,100
550790023005007,Milwaukee - C 3,95
550790171001002,Milwaukee - C 296,94
550790172001000,Milwaukee - C 296,191
550790170004002,Milwaukee - C 135,157
550790158001004,Milwaukee - C 132,130
550790158001000,Milwaukee - C 206,185
550790170001002,Milwaukee - C 134,149
550790007002007,Milwaukee - C 148,21
550790007001001,Milwaukee - C 148,38
550790006004013,Milwaukee - C 154,70
550790058001000,Milwaukee - C 37,35
550790058001003,Milwaukee - C 37,62
550790050002013,Milwaukee - C 125,0
550790050003008,Milwaukee - C 120,16
550790050004013,Milwaukee - C 120,111
550790058002017,Milwaukee - C 37,17
550790022001009,Milwaukee - C 1,187
550790022001003,Milwaukee - C 1,32
550790152001024,Milwaukee - C 60,0
550790152001023,Milwaukee - C 60,0
550790165003001,Milwaukee - C 201,0
550790109001019,Milwaukee - C 52,162
550790109001018,Milwaukee - C 51,217
550790109001010,Milwaukee - C 50,34
550790153001996,Milwaukee - C 56,0
550790132001042,Milwaukee - C 201,0
550790153001056,Milwaukee - C 59,0
550790154001035,Milwaukee - C 202,4
550790154001002,Milwaukee - C 57,0
550790154001006,Milwaukee - C 57,0
550790201001014,Milwaukee - C 247,77
550790200002018,Milwaukee - C 220,316
550790202003004,Milwaukee - C 219,61
550790202003001,Milwaukee - C 219,31
550790214002002,Milwaukee - C 222,103
550790202003000,Milwaukee - C 219,61
550790202003005,Milwaukee - C 219,92
550790202003006,Milwaukee - C 219,95
550790202002010,Milwaukee - C 221,56
550790213001007,Milwaukee - C 222,2
550790214002004,Milwaukee - C 222,40
550790215003009,Milwaukee - C 228,124
550790215003008,Milwaukee - C 228,70
550790215003007,Milwaukee - C 228,60
550790215001003,Milwaukee - C 228,36
550790215001002,Milwaukee - C 228,56
550791706001005,South Milwaukee - C 4,73
550791704001004,South Milwaukee - C 11,83
550791703002009,South Milwaukee - C 11,55
550791704002011,South Milwaukee - C 9,341
550791706002010,South Milwaukee - C 12,48
550791704001011,South Milwaukee - C 9,67
550791704001010,South Milwaukee - C 9,36
550791704002000,South Milwaukee - C 9,81
550791705002011,South Milwaukee - C 8,54
550791705003000,South Milwaukee - C 8,87
550791701003011,South Milwaukee - C 4,0
550791701003003,South Milwaukee - C 2,96
550791701003019,South Milwaukee - C 2,98
550791707001014,South Milwaukee - C 4,0
550791701003023,South Milwaukee - C 4,0
550791707002002,South Milwaukee - C 6,64
550791707001004,South Milwaukee - C 6,52
550791707001012,South Milwaukee - C 5,44
550791705001003,South Milwaukee - C 7,41
550791707001007,South Milwaukee - C 7,45
550791707001008,South Milwaukee - C 7,42
550791703001004,South Milwaukee - C 13,35
550791705003002,South Milwaukee - C 8,122
550791702001002,South Milwaukee - C 16,278
550791702002024,South Milwaukee - C 13,53
550791502004010,Franklin - C 15,104
550791502003004,Franklin - C 17,117
550791502003000,Franklin - C 17,346
550791503011031,Franklin - C 23,0
550791503021019,Franklin - C 7,180
550791503021017,Franklin - C 7,75
550791503022005,Franklin - C 8,64
550791504001033,Franklin - C 14,152
550791503023002,Franklin - C 4,2
550791503014003,Franklin - C 22,16
550791502004032,Franklin - C 14,23
550791504001027,Franklin - C 14,0
550791504001034,Franklin - C 14,50
550791502001001,Franklin - C 16,288
550791503024004,Franklin - C 3,50
550791503024006,Franklin - C 2,0
550791503013009,Franklin - C 21,4
550790051001003,Milwaukee - C 35,42
550790053002002,Milwaukee - C 92,58
550790058003004,Milwaukee - C 37,176
550790058003003,Milwaukee - C 37,117
550790058003012,Milwaukee - C 92,122
550790058003006,Milwaukee - C 37,70
550790058003013,Milwaukee - C 37,131
550790058002008,Milwaukee - C 92,15
550790058002002,Milwaukee - C 37,90
550790058002015,Milwaukee - C 37,20
550790022002001,Milwaukee - C 1,437
550790023005005,Milwaukee - C 3,80
550790023005004,Milwaukee - C 3,101
550790171002005,Milwaukee - C 295,0
550790171001000,Milwaukee - C 296,178
550790161001005,Milwaukee - C 296,185
550790171001005,Milwaukee - C 296,4
550790172001001,Milwaukee - C 296,145
550790159002002,Milwaukee - C 291,245
550790170005000,Milwaukee - C 135,144
550790132001054,Milwaukee - C 64,0
550790159003004,Milwaukee - C 132,183
550790162001002,Milwaukee - C 132,285
550790158001002,Milwaukee - C 64,194
550790132001073,Milwaukee - C 64,0
550790158001001,Milwaukee - C 206,121
550790200002000,Milwaukee - C 220,0
550790201003016,Milwaukee - C 246,33
550790173003005,Milwaukee - C 137,159
550790173003006,Milwaukee - C 137,126
550790174002002,Milwaukee - C 140,204
550790201001000,Milwaukee - C 143,0
550790188001004,Milwaukee - C 140,0
550790201003015,Milwaukee - C 246,61
550790201003017,Milwaukee - C 246,71
550790201002004,Milwaukee - C 246,91
550790202003007,Milwaukee - C 219,58
550790201002000,Milwaukee - C 245,243
550790201001019,Milwaukee - C 245,20
550790201001006,Milwaukee - C 143,12
550790201001020,Milwaukee - C 247,94
550790108001014,Milwaukee - C 51,58
550790108002001,Milwaukee - C 51,122
550790109001021,Milwaukee - C 52,737
550790109001011,Milwaukee - C 50,241
550790109001015,Milwaukee - C 50,1
550790153001058,Milwaukee - C 59,0
550790132001043,Milwaukee - C 201,0
550790154001033,Milwaukee - C 202,0
550790153001057,Milwaukee - C 59,0
550790154001036,Milwaukee - C 202,0
550790154001037,Milwaukee - C 202,0
550790905001007,Wauwatosa - C 8,1
550790906001024,Wauwatosa - C 8,39
550790906001026,Wauwatosa - C 8,66
550790906001004,Wauwatosa - C 8,669
550790911005007,Wauwatosa - C 4,77
550790911004010,Wauwatosa - C 4,46
550790911004001,Wauwatosa - C 4,58
550790911004002,Wauwatosa - C 4,37
550790911005002,Wauwatosa - C 4,155
550790912003003,Wauwatosa - C 4,57
550790912004006,Wauwatosa - C 6,60
550790913003009,Wauwatosa - C 7,77
550790913003001,Wauwatosa - C 7,0
550790909004000,Wauwatosa - C 14,71
550790909003007,Wauwatosa - C 1,85
550790910003004,Wauwatosa - C 15,86
550790910003006,Wauwatosa - C 15,63
550790910001000,Wauwatosa - C 15,32
550790910001004,Wauwatosa - C 15,78
550790910002008,Wauwatosa - C 15,86
550790909001002,Wauwatosa - C 2,94
550790910001007,Wauwatosa - C 15,69
550790901003002,Wauwatosa - C 23,85
550790901002029,Wauwatosa - C 23,42
550791402012016,Greendale - V 3,51
550791402022000,Greendale - V 6,248
550791402012020,Greendale - V 4,6
550791402023021,Greendale - V 5,1
550791402021010,Greendale - V 9,20
550791402021002,Greendale - V 7,23
550791402022013,Greendale - V 7,34
550791402021008,Greendale - V 7,88
550791402024000,Greendale - V 7,98
550791402024010,Greendale - V 8,23
550791402024002,Greendale - V 7,21
550791401002021,Greendale - V 1,223
550791401002009,Greendale - V 10,0
550791401002019,Greendale - V 1,96
550791401002032,Greendale - V 1,48
550791401002005,Greendale - V 10,77
550790008001011,Milwaukee - C 152,0
550790008002003,Milwaukee - C 151,271
550790011001023,Milwaukee - C 159,0
550790008002004,Milwaukee - C 152,108
550790009001003,Milwaukee - C 147,35
550790009001013,Milwaukee - C 147,362
550790009001010,Milwaukee - C 147,146
550790009002005,Milwaukee - C 150,414
550790009002013,Milwaukee - C 150,40
550790012001005,Milwaukee - C 159,83
550790026002008,Milwaukee - C 15,88
550790026002009,Milwaukee - C 15,113
550790026003003,Milwaukee - C 15,90
550790041003004,Milwaukee - C 115,70
550790041002001,Milwaukee - C 115,52
550790039003001,Milwaukee - C 170,134
550790039003000,Milwaukee - C 170,77
550790039002006,Milwaukee - C 171,138
550790050004011,Milwaukee - C 120,91
550790170002001,Milwaukee - C 134,126
550790170003007,Milwaukee - C 137,193
550790169001004,Milwaukee - C 136,208
550790163004006,Milwaukee - C 207,119
550790163003001,Milwaukee - C 207,30
550790163003005,Milwaukee - C 133,256
550790169001006,Milwaukee - C 136,82
550790181002007,Milwaukee - C 240,17
550790207006010,Milwaukee - C 250,26
550790003031007,Milwaukee - C 273,16
550790194002003,Milwaukee - C 193,109
550790194002011,Milwaukee - C 193,46
550790194002002,Milwaukee - C 193,51
550790194002010,Milwaukee - C 193,63
550790194002007,Milwaukee - C 193,113
550790195002014,Milwaukee - C 193,62
550790194001001,Milwaukee - C 192,0
550790194001009,Milwaukee - C 192,44
550790186003008,Milwaukee - C 142,139
550790205002002,Milwaukee - C 243,114
550790203001005,Milwaukee - C 242,43
550790203001014,Milwaukee - C 218,199
550790176002001,Milwaukee - C 215,234
550790177001011,Milwaukee - C 235,0
550790177001013,Milwaukee - C 235,1
550790186002001,Milwaukee - C 142,49
550790186002000,Milwaukee - C 142,86
550790186003005,Milwaukee - C 142,0
550790178001009,Milwaukee - C 235,0
550790177002010,Milwaukee - C 235,45
550790205002006,Milwaukee - C 243,104
550790205003001,Milwaukee - C 242,110
550790904002001,Wauwatosa - C 5,48
550790901001025,Wauwatosa - C 24,1
550790901001017,Wauwatosa - C 24,43
550790901001028,Wauwatosa - C 24,15
550790901001012,Wauwatosa - C 24,46
550790912002005,Wauwatosa - C 10,0
550790913002007,Wauwatosa - C 10,26
550790913002004,Wauwatosa - C 10,62
550790913002022,Wauwatosa - C 10,27
550790913002006,Wauwatosa - C 10,26
550790914002016,Wauwatosa - C 12,84
550790913002019,Wauwatosa - C 12,22
550790911002010,Wauwatosa - C 2,66
550790911001010,Wauwatosa - C 3,130
550790913001006,Wauwatosa - C 11,93
550790914001012,Wauwatosa - C 11,76
550790907003019,Wauwatosa - C 17,74
550790907002009,Wauwatosa - C 17,52
550790907003018,Wauwatosa - C 17,64
550790907003001,Wauwatosa - C 17,34
550790907002017,Wauwatosa - C 5,39
550790901003009,Wauwatosa - C 23,0
550790904001008,Wauwatosa - C 20,44
550790903002007,Wauwatosa - C 18,85
550790903002010,Wauwatosa - C 18,44
550790903002020,Wauwatosa - C 19,44
550791402022005,Greendale - V 5,28
550791402022001,Greendale - V 6,0
550791402013011,Greendale - V 2,60
550791402023010,Greendale - V 5,70
550791402021007,Greendale - V 7,35
550791402022009,Greendale - V 6,88
550791402024004,Greendale - V 8,34
550791402023008,Greendale - V 5,32
550791402024014,Greendale - V 8,31
550791401002016,Greendale - V 10,69
